v1	V(n001)	I(D1)
7.635999999999341e-01	7.636000e-01	3.416726e-02
7.636999999999341e-01	7.637000e-01	3.422007e-02
7.637999999999341e-01	7.638000e-01	3.427295e-02
7.638999999999341e-01	7.639000e-01	3.432588e-02
7.639999999999341e-01	7.640000e-01	3.437888e-02
7.640999999999341e-01	7.641000e-01	3.443192e-02
7.641999999999340e-01	7.642000e-01	3.448503e-02
7.642999999999340e-01	7.643000e-01	3.453819e-02
7.643999999999340e-01	7.644000e-01	3.459141e-02
7.644999999999340e-01	7.645000e-01	3.464469e-02
7.645999999999340e-01	7.646000e-01	3.469802e-02
7.646999999999340e-01	7.647000e-01	3.475141e-02
7.647999999999340e-01	7.648000e-01	3.480485e-02
7.648999999999340e-01	7.649000e-01	3.485836e-02
7.649999999999340e-01	7.650000e-01	3.491192e-02
7.650999999999339e-01	7.651000e-01	3.496554e-02
7.651999999999339e-01	7.652000e-01	3.501922e-02
7.652999999999339e-01	7.653000e-01	3.507295e-02
7.653999999999339e-01	7.654000e-01	3.512675e-02
7.654999999999339e-01	7.655000e-01	3.518059e-02
7.655999999999339e-01	7.656000e-01	3.523450e-02
7.656999999999339e-01	7.657000e-01	3.528846e-02
7.657999999999339e-01	7.658000e-01	3.534248e-02
7.658999999999339e-01	7.659000e-01	3.539656e-02
7.659999999999338e-01	7.660000e-01	3.545069e-02
7.660999999999338e-01	7.661000e-01	3.550489e-02
7.661999999999338e-01	7.662000e-01	3.555914e-02
7.662999999999338e-01	7.663000e-01	3.561344e-02
7.663999999999338e-01	7.664000e-01	3.566781e-02
7.664999999999338e-01	7.665000e-01	3.572223e-02
7.665999999999338e-01	7.666000e-01	3.577670e-02
7.666999999999338e-01	7.667000e-01	3.583124e-02
7.667999999999338e-01	7.668000e-01	3.588583e-02
7.668999999999337e-01	7.669000e-01	3.594048e-02
7.669999999999337e-01	7.670000e-01	3.599519e-02
7.670999999999337e-01	7.671000e-01	3.604996e-02
7.671999999999337e-01	7.672000e-01	3.610478e-02
7.672999999999337e-01	7.673000e-01	3.615966e-02
7.673999999999337e-01	7.674000e-01	3.621460e-02
7.674999999999337e-01	7.675000e-01	3.626959e-02
7.675999999999337e-01	7.676000e-01	3.632465e-02
7.676999999999337e-01	7.677000e-01	3.637975e-02
7.677999999999336e-01	7.678000e-01	3.643492e-02
7.678999999999336e-01	7.679000e-01	3.649015e-02
7.679999999999336e-01	7.680000e-01	3.654543e-02
7.680999999999336e-01	7.681000e-01	3.660077e-02
7.681999999999336e-01	7.682000e-01	3.665616e-02
7.682999999999336e-01	7.683000e-01	3.671162e-02
7.683999999999336e-01	7.684000e-01	3.676713e-02
7.684999999999336e-01	7.685000e-01	3.682270e-02
7.685999999999336e-01	7.686000e-01	3.687833e-02
7.686999999999335e-01	7.687000e-01	3.693401e-02
7.687999999999335e-01	7.688000e-01	3.698975e-02
7.688999999999335e-01	7.689000e-01	3.704555e-02
7.689999999999335e-01	7.690000e-01	3.710141e-02
7.690999999999335e-01	7.691000e-01	3.715732e-02
7.691999999999335e-01	7.692000e-01	3.721329e-02
7.692999999999335e-01	7.693000e-01	3.726932e-02
7.693999999999335e-01	7.694000e-01	3.732540e-02
7.694999999999335e-01	7.695000e-01	3.738155e-02
7.695999999999334e-01	7.696000e-01	3.743775e-02
7.696999999999334e-01	7.697000e-01	3.749401e-02
7.697999999999334e-01	7.698000e-01	3.755032e-02
7.698999999999334e-01	7.699000e-01	3.760670e-02
7.699999999999334e-01	7.700000e-01	3.766313e-02
7.700999999999334e-01	7.701000e-01	3.771961e-02
7.701999999999334e-01	7.702000e-01	3.777616e-02
7.702999999999334e-01	7.703000e-01	3.783277e-02
7.703999999999334e-01	7.704000e-01	3.788942e-02
7.704999999999333e-01	7.705000e-01	3.794615e-02
7.705999999999333e-01	7.706000e-01	3.800292e-02
7.706999999999333e-01	7.707000e-01	3.805975e-02
7.707999999999333e-01	7.708000e-01	3.811665e-02
7.708999999999333e-01	7.709000e-01	3.817359e-02
7.709999999999333e-01	7.710000e-01	3.823060e-02
7.710999999999333e-01	7.711000e-01	3.828766e-02
7.711999999999333e-01	7.712000e-01	3.834478e-02
7.712999999999333e-01	7.713000e-01	3.840196e-02
7.713999999999333e-01	7.714000e-01	3.845920e-02
7.714999999999332e-01	7.715000e-01	3.851649e-02
7.715999999999332e-01	7.716000e-01	3.857384e-02
7.716999999999332e-01	7.717000e-01	3.863125e-02
7.717999999999332e-01	7.718000e-01	3.868872e-02
7.718999999999332e-01	7.719000e-01	3.874624e-02
7.719999999999332e-01	7.720000e-01	3.880382e-02
7.720999999999332e-01	7.721000e-01	3.886146e-02
7.721999999999332e-01	7.722000e-01	3.891916e-02
7.722999999999332e-01	7.723000e-01	3.897691e-02
7.723999999999331e-01	7.724000e-01	3.903472e-02
7.724999999999331e-01	7.725000e-01	3.909259e-02
7.725999999999331e-01	7.726000e-01	3.915052e-02
7.726999999999331e-01	7.727000e-01	3.920850e-02
7.727999999999331e-01	7.728000e-01	3.926655e-02
7.728999999999331e-01	7.729000e-01	3.932464e-02
7.729999999999331e-01	7.730000e-01	3.938280e-02
7.730999999999331e-01	7.731000e-01	3.944102e-02
7.731999999999331e-01	7.732000e-01	3.949929e-02
7.732999999999330e-01	7.733000e-01	3.955762e-02
7.733999999999330e-01	7.734000e-01	3.961600e-02
7.734999999999330e-01	7.735000e-01	3.967445e-02
7.735999999999330e-01	7.736000e-01	3.973295e-02
7.736999999999330e-01	7.737000e-01	3.979151e-02
7.737999999999330e-01	7.738000e-01	3.985013e-02
7.738999999999330e-01	7.739000e-01	3.990880e-02
7.739999999999330e-01	7.740000e-01	3.996753e-02
7.740999999999330e-01	7.741000e-01	4.002633e-02
7.741999999999329e-01	7.742000e-01	4.008517e-02
7.742999999999329e-01	7.743000e-01	4.014408e-02
7.743999999999329e-01	7.744000e-01	4.020304e-02
7.744999999999329e-01	7.745000e-01	4.026206e-02
7.745999999999329e-01	7.746000e-01	4.032114e-02
7.746999999999329e-01	7.747000e-01	4.038027e-02
7.747999999999329e-01	7.748000e-01	4.043946e-02
7.748999999999329e-01	7.749000e-01	4.049871e-02
7.749999999999329e-01	7.750000e-01	4.055803e-02
7.750999999999328e-01	7.751000e-01	4.061739e-02
7.751999999999328e-01	7.752000e-01	4.067681e-02
7.752999999999328e-01	7.753000e-01	4.073629e-02
7.753999999999328e-01	7.754000e-01	4.079583e-02
7.754999999999328e-01	7.755000e-01	4.085543e-02
7.755999999999328e-01	7.756000e-01	4.091508e-02
7.756999999999328e-01	7.757000e-01	4.097479e-02
7.757999999999328e-01	7.758000e-01	4.103456e-02
7.758999999999328e-01	7.759000e-01	4.109439e-02
7.759999999999327e-01	7.760000e-01	4.115427e-02
7.760999999999327e-01	7.761000e-01	4.121421e-02
7.761999999999327e-01	7.762000e-01	4.127421e-02
7.762999999999327e-01	7.763000e-01	4.133426e-02
7.763999999999327e-01	7.764000e-01	4.139438e-02
7.764999999999327e-01	7.765000e-01	4.145455e-02
7.765999999999327e-01	7.766000e-01	4.151478e-02
7.766999999999327e-01	7.767000e-01	4.157506e-02
7.767999999999327e-01	7.768000e-01	4.163541e-02
7.768999999999326e-01	7.769000e-01	4.169581e-02
7.769999999999326e-01	7.770000e-01	4.175626e-02
7.770999999999326e-01	7.771000e-01	4.181678e-02
7.771999999999326e-01	7.772000e-01	4.187736e-02
7.772999999999326e-01	7.773000e-01	4.193799e-02
7.773999999999326e-01	7.774000e-01	4.199868e-02
7.774999999999326e-01	7.775000e-01	4.205942e-02
7.775999999999326e-01	7.776000e-01	4.212023e-02
7.776999999999326e-01	7.777000e-01	4.218109e-02
7.777999999999325e-01	7.778000e-01	4.224201e-02
7.778999999999325e-01	7.779000e-01	4.230298e-02
7.779999999999325e-01	7.780000e-01	4.236402e-02
7.780999999999325e-01	7.781000e-01	4.242511e-02
7.781999999999325e-01	7.782000e-01	4.248625e-02
7.782999999999325e-01	7.783000e-01	4.254746e-02
7.783999999999325e-01	7.784000e-01	4.260873e-02
7.784999999999325e-01	7.785000e-01	4.267005e-02
7.785999999999325e-01	7.786000e-01	4.273143e-02
7.786999999999324e-01	7.787000e-01	4.279286e-02
7.787999999999324e-01	7.788000e-01	4.285435e-02
7.788999999999324e-01	7.789000e-01	4.291591e-02
7.789999999999324e-01	7.790000e-01	4.297752e-02
7.790999999999324e-01	7.791000e-01	4.303918e-02
7.791999999999324e-01	7.792000e-01	4.310090e-02
7.792999999999324e-01	7.793000e-01	4.316268e-02
7.793999999999324e-01	7.794000e-01	4.322452e-02
7.794999999999324e-01	7.795000e-01	4.328642e-02
7.795999999999323e-01	7.796000e-01	4.334837e-02
7.796999999999323e-01	7.797000e-01	4.341038e-02
7.797999999999323e-01	7.798000e-01	4.347245e-02
7.798999999999323e-01	7.799000e-01	4.353458e-02
7.799999999999323e-01	7.800000e-01	4.359676e-02
7.800999999999323e-01	7.801000e-01	4.365900e-02
7.801999999999323e-01	7.802000e-01	4.372130e-02
7.802999999999323e-01	7.803000e-01	4.378365e-02
7.803999999999323e-01	7.804000e-01	4.384606e-02
7.804999999999322e-01	7.805000e-01	4.390853e-02
7.805999999999322e-01	7.806000e-01	4.397106e-02
7.806999999999322e-01	7.807000e-01	4.403364e-02
7.807999999999322e-01	7.808000e-01	4.409629e-02
7.808999999999322e-01	7.809000e-01	4.415898e-02
7.809999999999322e-01	7.810000e-01	4.422174e-02
7.810999999999322e-01	7.811000e-01	4.428456e-02
7.811999999999322e-01	7.812000e-01	4.434743e-02
7.812999999999322e-01	7.813000e-01	4.441036e-02
7.813999999999321e-01	7.814000e-01	4.447334e-02
7.814999999999321e-01	7.815000e-01	4.453639e-02
7.815999999999321e-01	7.816000e-01	4.459948e-02
7.816999999999321e-01	7.817000e-01	4.466264e-02
7.817999999999321e-01	7.818000e-01	4.472586e-02
7.818999999999321e-01	7.819000e-01	4.478913e-02
7.819999999999321e-01	7.820000e-01	4.485246e-02
7.820999999999321e-01	7.821000e-01	4.491585e-02
7.821999999999321e-01	7.822000e-01	4.497929e-02
7.822999999999320e-01	7.823000e-01	4.504279e-02
7.823999999999320e-01	7.824000e-01	4.510635e-02
7.824999999999320e-01	7.825000e-01	4.516997e-02
7.825999999999320e-01	7.826000e-01	4.523364e-02
7.826999999999320e-01	7.827000e-01	4.529737e-02
7.827999999999320e-01	7.828000e-01	4.536116e-02
7.828999999999320e-01	7.829000e-01	4.542501e-02
7.829999999999320e-01	7.830000e-01	4.548891e-02
7.830999999999320e-01	7.831000e-01	4.555287e-02
7.831999999999320e-01	7.832000e-01	4.561688e-02
7.832999999999319e-01	7.833000e-01	4.568096e-02
7.833999999999319e-01	7.834000e-01	4.574509e-02
7.834999999999319e-01	7.835000e-01	4.580928e-02
7.835999999999319e-01	7.836000e-01	4.587353e-02
7.836999999999319e-01	7.837000e-01	4.593783e-02
7.837999999999319e-01	7.838000e-01	4.600219e-02
7.838999999999319e-01	7.839000e-01	4.606660e-02
7.839999999999319e-01	7.840000e-01	4.613108e-02
7.840999999999319e-01	7.841000e-01	4.619561e-02
7.841999999999318e-01	7.842000e-01	4.626020e-02
7.842999999999318e-01	7.843000e-01	4.632485e-02
7.843999999999318e-01	7.844000e-01	4.638955e-02
7.844999999999318e-01	7.845000e-01	4.645431e-02
7.845999999999318e-01	7.846000e-01	4.651912e-02
7.846999999999318e-01	7.847000e-01	4.658400e-02
7.847999999999318e-01	7.848000e-01	4.664893e-02
7.848999999999318e-01	7.849000e-01	4.671392e-02
7.849999999999318e-01	7.850000e-01	4.677897e-02
7.850999999999317e-01	7.851000e-01	4.684407e-02
7.851999999999317e-01	7.852000e-01	4.690922e-02
7.852999999999317e-01	7.853000e-01	4.697444e-02
7.853999999999317e-01	7.854000e-01	4.703972e-02
7.854999999999317e-01	7.855000e-01	4.710505e-02
7.855999999999317e-01	7.856000e-01	4.717043e-02
7.856999999999317e-01	7.857000e-01	4.723588e-02
7.857999999999317e-01	7.858000e-01	4.730138e-02
7.858999999999317e-01	7.859000e-01	4.736694e-02
7.859999999999316e-01	7.860000e-01	4.743256e-02
7.860999999999316e-01	7.861000e-01	4.749823e-02
7.861999999999316e-01	7.862000e-01	4.756396e-02
7.862999999999316e-01	7.863000e-01	4.762974e-02
7.863999999999316e-01	7.864000e-01	4.769559e-02
7.864999999999316e-01	7.865000e-01	4.776149e-02
7.865999999999316e-01	7.866000e-01	4.782744e-02
7.866999999999316e-01	7.867000e-01	4.789346e-02
7.867999999999316e-01	7.868000e-01	4.795953e-02
7.868999999999315e-01	7.869000e-01	4.802566e-02
7.869999999999315e-01	7.870000e-01	4.809184e-02
7.870999999999315e-01	7.871000e-01	4.815809e-02
7.871999999999315e-01	7.872000e-01	4.822439e-02
7.872999999999315e-01	7.873000e-01	4.829074e-02
7.873999999999315e-01	7.874000e-01	4.835715e-02
7.874999999999315e-01	7.875000e-01	4.842362e-02
7.875999999999315e-01	7.876000e-01	4.849015e-02
7.876999999999315e-01	7.877000e-01	4.855673e-02
7.877999999999314e-01	7.878000e-01	4.862337e-02
7.878999999999314e-01	7.879000e-01	4.869007e-02
7.879999999999314e-01	7.880000e-01	4.875682e-02
7.880999999999314e-01	7.881000e-01	4.882363e-02
7.881999999999314e-01	7.882000e-01	4.889050e-02
7.882999999999314e-01	7.883000e-01	4.895742e-02
7.883999999999314e-01	7.884000e-01	4.902440e-02
7.884999999999314e-01	7.885000e-01	4.909144e-02
7.885999999999314e-01	7.886000e-01	4.915853e-02
7.886999999999313e-01	7.887000e-01	4.922568e-02
7.887999999999313e-01	7.888000e-01	4.929289e-02
7.888999999999313e-01	7.889000e-01	4.936015e-02
7.889999999999313e-01	7.890000e-01	4.942748e-02
7.890999999999313e-01	7.891000e-01	4.949485e-02
7.891999999999313e-01	7.892000e-01	4.956229e-02
7.892999999999313e-01	7.893000e-01	4.962977e-02
7.893999999999313e-01	7.894000e-01	4.969732e-02
7.894999999999313e-01	7.895000e-01	4.976493e-02
7.895999999999312e-01	7.896000e-01	4.983259e-02
7.896999999999312e-01	7.897000e-01	4.990030e-02
7.897999999999312e-01	7.898000e-01	4.996808e-02
7.898999999999312e-01	7.899000e-01	5.003591e-02
7.899999999999312e-01	7.900000e-01	5.010379e-02
7.900999999999312e-01	7.901000e-01	5.017174e-02
7.901999999999312e-01	7.902000e-01	5.023974e-02
7.902999999999312e-01	7.903000e-01	5.030779e-02
7.903999999999312e-01	7.904000e-01	5.037590e-02
7.904999999999311e-01	7.905000e-01	5.044407e-02
7.905999999999311e-01	7.906000e-01	5.051230e-02
7.906999999999311e-01	7.907000e-01	5.058058e-02
7.907999999999311e-01	7.908000e-01	5.064892e-02
7.908999999999311e-01	7.909000e-01	5.071732e-02
7.909999999999311e-01	7.910000e-01	5.078577e-02
7.910999999999311e-01	7.911000e-01	5.085428e-02
7.911999999999311e-01	7.912000e-01	5.092284e-02
7.912999999999311e-01	7.913000e-01	5.099146e-02
7.913999999999310e-01	7.914000e-01	5.106014e-02
7.914999999999310e-01	7.915000e-01	5.112887e-02
7.915999999999310e-01	7.916000e-01	5.119766e-02
7.916999999999310e-01	7.917000e-01	5.126651e-02
7.917999999999310e-01	7.918000e-01	5.133541e-02
7.918999999999310e-01	7.919000e-01	5.140437e-02
7.919999999999310e-01	7.920000e-01	5.147339e-02
7.920999999999310e-01	7.921000e-01	5.154246e-02
7.921999999999310e-01	7.922000e-01	5.161158e-02
7.922999999999309e-01	7.923000e-01	5.168077e-02
7.923999999999309e-01	7.924000e-01	5.175001e-02
7.924999999999309e-01	7.925000e-01	5.181931e-02
7.925999999999309e-01	7.926000e-01	5.188866e-02
7.926999999999309e-01	7.927000e-01	5.195807e-02
7.927999999999309e-01	7.928000e-01	5.202753e-02
7.928999999999309e-01	7.929000e-01	5.209705e-02
7.929999999999309e-01	7.930000e-01	5.216663e-02
7.930999999999309e-01	7.931000e-01	5.223627e-02
7.931999999999308e-01	7.932000e-01	5.230596e-02
7.932999999999308e-01	7.933000e-01	5.237570e-02
7.933999999999308e-01	7.934000e-01	5.244550e-02
7.934999999999308e-01	7.935000e-01	5.251536e-02
7.935999999999308e-01	7.936000e-01	5.258527e-02
7.936999999999308e-01	7.937000e-01	5.265525e-02
7.937999999999308e-01	7.938000e-01	5.272527e-02
7.938999999999308e-01	7.939000e-01	5.279535e-02
7.939999999999308e-01	7.940000e-01	5.286549e-02
7.940999999999308e-01	7.941000e-01	5.293569e-02
7.941999999999307e-01	7.942000e-01	5.300594e-02
7.942999999999307e-01	7.943000e-01	5.307624e-02
7.943999999999307e-01	7.944000e-01	5.314660e-02
7.944999999999307e-01	7.945000e-01	5.321702e-02
7.945999999999307e-01	7.946000e-01	5.328750e-02
7.946999999999307e-01	7.947000e-01	5.335803e-02
7.947999999999307e-01	7.948000e-01	5.342862e-02
7.948999999999307e-01	7.949000e-01	5.349926e-02
7.949999999999307e-01	7.950000e-01	5.356995e-02
7.950999999999306e-01	7.951000e-01	5.364071e-02
7.951999999999306e-01	7.952000e-01	5.371152e-02
7.952999999999306e-01	7.953000e-01	5.378238e-02
7.953999999999306e-01	7.954000e-01	5.385330e-02
7.954999999999306e-01	7.955000e-01	5.392428e-02
7.955999999999306e-01	7.956000e-01	5.399531e-02
7.956999999999306e-01	7.957000e-01	5.406640e-02
7.957999999999306e-01	7.958000e-01	5.413755e-02
7.958999999999306e-01	7.959000e-01	5.420875e-02
7.959999999999305e-01	7.960000e-01	5.428001e-02
7.960999999999305e-01	7.961000e-01	5.435131e-02
7.961999999999305e-01	7.962000e-01	5.442268e-02
7.962999999999305e-01	7.963000e-01	5.449411e-02
7.963999999999305e-01	7.964000e-01	5.456558e-02
7.964999999999305e-01	7.965000e-01	5.463712e-02
7.965999999999305e-01	7.966000e-01	5.470871e-02
7.966999999999305e-01	7.967000e-01	5.478035e-02
7.967999999999305e-01	7.968000e-01	5.485205e-02
7.968999999999304e-01	7.969000e-01	5.492381e-02
7.969999999999304e-01	7.970000e-01	5.499562e-02
7.970999999999304e-01	7.971000e-01	5.506749e-02
7.971999999999304e-01	7.972000e-01	5.513941e-02
7.972999999999304e-01	7.973000e-01	5.521140e-02
7.973999999999304e-01	7.974000e-01	5.528343e-02
7.974999999999304e-01	7.975000e-01	5.535552e-02
7.975999999999304e-01	7.976000e-01	5.542766e-02
7.976999999999304e-01	7.977000e-01	5.549986e-02
7.977999999999303e-01	7.978000e-01	5.557212e-02
7.978999999999303e-01	7.979000e-01	5.564443e-02
7.979999999999303e-01	7.980000e-01	5.571680e-02
7.980999999999303e-01	7.981000e-01	5.578922e-02
7.981999999999303e-01	7.982000e-01	5.586170e-02
7.982999999999303e-01	7.983000e-01	5.593423e-02
7.983999999999303e-01	7.984000e-01	5.600682e-02
7.984999999999303e-01	7.985000e-01	5.607947e-02
7.985999999999303e-01	7.986000e-01	5.615216e-02
7.986999999999302e-01	7.987000e-01	5.622492e-02
7.987999999999302e-01	7.988000e-01	5.629773e-02
7.988999999999302e-01	7.989000e-01	5.637059e-02
7.989999999999302e-01	7.990000e-01	5.644351e-02
7.990999999999302e-01	7.991000e-01	5.651649e-02
7.991999999999302e-01	7.992000e-01	5.658952e-02
7.992999999999302e-01	7.993000e-01	5.666260e-02
7.993999999999302e-01	7.994000e-01	5.673574e-02
7.994999999999302e-01	7.995000e-01	5.680894e-02
7.995999999999301e-01	7.996000e-01	5.688219e-02
7.996999999999301e-01	7.997000e-01	5.695550e-02
7.997999999999301e-01	7.998000e-01	5.702886e-02
7.998999999999301e-01	7.999000e-01	5.710227e-02
7.999999999999301e-01	8.000000e-01	5.717575e-02
8.000999999999301e-01	8.001000e-01	5.724927e-02
8.001999999999301e-01	8.002000e-01	5.732286e-02
8.002999999999301e-01	8.003000e-01	5.739649e-02
8.003999999999301e-01	8.004000e-01	5.747018e-02
8.004999999999300e-01	8.005000e-01	5.754393e-02
8.005999999999300e-01	8.006000e-01	5.761773e-02
8.006999999999300e-01	8.007000e-01	5.769159e-02
8.007999999999300e-01	8.008000e-01	5.776550e-02
8.008999999999300e-01	8.009000e-01	5.783946e-02
8.009999999999300e-01	8.010000e-01	5.791349e-02
8.010999999999300e-01	8.011000e-01	5.798756e-02
8.011999999999300e-01	8.012000e-01	5.806169e-02
8.012999999999300e-01	8.013000e-01	5.813588e-02
8.013999999999299e-01	8.014000e-01	5.821012e-02
8.014999999999299e-01	8.015000e-01	5.828441e-02
8.015999999999299e-01	8.016000e-01	5.835876e-02
8.016999999999299e-01	8.017000e-01	5.843317e-02
8.017999999999299e-01	8.018000e-01	5.850763e-02
8.018999999999299e-01	8.019000e-01	5.858214e-02
8.019999999999299e-01	8.020000e-01	5.865671e-02
8.020999999999299e-01	8.021000e-01	5.873133e-02
8.021999999999299e-01	8.022000e-01	5.880601e-02
8.022999999999298e-01	8.023000e-01	5.888074e-02
8.023999999999298e-01	8.024000e-01	5.895553e-02
8.024999999999298e-01	8.025000e-01	5.903037e-02
8.025999999999298e-01	8.026000e-01	5.910527e-02
8.026999999999298e-01	8.027000e-01	5.918022e-02
8.027999999999298e-01	8.028000e-01	5.925523e-02
8.028999999999298e-01	8.029000e-01	5.933029e-02
8.029999999999298e-01	8.030000e-01	5.940540e-02
8.030999999999298e-01	8.031000e-01	5.948057e-02
8.031999999999297e-01	8.032000e-01	5.955580e-02
8.032999999999297e-01	8.033000e-01	5.963107e-02
8.033999999999297e-01	8.034000e-01	5.970640e-02
8.034999999999297e-01	8.035000e-01	5.978179e-02
8.035999999999297e-01	8.036000e-01	5.985723e-02
8.036999999999297e-01	8.037000e-01	5.993273e-02
8.037999999999297e-01	8.038000e-01	6.000828e-02
8.038999999999297e-01	8.039000e-01	6.008388e-02
8.039999999999297e-01	8.040000e-01	6.015954e-02
8.040999999999296e-01	8.041000e-01	6.023525e-02
8.041999999999296e-01	8.042000e-01	6.031102e-02
8.042999999999296e-01	8.043000e-01	6.038684e-02
8.043999999999296e-01	8.044000e-01	6.046272e-02
8.044999999999296e-01	8.045000e-01	6.053865e-02
8.045999999999296e-01	8.046000e-01	6.061463e-02
8.046999999999296e-01	8.047000e-01	6.069067e-02
8.047999999999296e-01	8.048000e-01	6.076676e-02
8.048999999999296e-01	8.049000e-01	6.084291e-02
8.049999999999295e-01	8.050000e-01	6.091911e-02
8.050999999999295e-01	8.051000e-01	6.099536e-02
8.051999999999295e-01	8.052000e-01	6.107167e-02
8.052999999999295e-01	8.053000e-01	6.114804e-02
8.053999999999295e-01	8.054000e-01	6.122445e-02
8.054999999999295e-01	8.055000e-01	6.130092e-02
8.055999999999295e-01	8.056000e-01	6.137745e-02
8.056999999999295e-01	8.057000e-01	6.145402e-02
8.057999999999295e-01	8.058000e-01	6.153066e-02
8.058999999999295e-01	8.059000e-01	6.160735e-02
8.059999999999294e-01	8.060000e-01	6.168408e-02
8.060999999999294e-01	8.061000e-01	6.176088e-02
8.061999999999294e-01	8.062000e-01	6.183773e-02
8.062999999999294e-01	8.063000e-01	6.191463e-02
8.063999999999294e-01	8.064000e-01	6.199158e-02
8.064999999999294e-01	8.065000e-01	6.206860e-02
8.065999999999294e-01	8.066000e-01	6.214566e-02
8.066999999999294e-01	8.067000e-01	6.222278e-02
8.067999999999294e-01	8.068000e-01	6.229994e-02
8.068999999999293e-01	8.069000e-01	6.237717e-02
8.069999999999293e-01	8.070000e-01	6.245445e-02
8.070999999999293e-01	8.071000e-01	6.253178e-02
8.071999999999293e-01	8.072000e-01	6.260917e-02
8.072999999999293e-01	8.073000e-01	6.268661e-02
8.073999999999293e-01	8.074000e-01	6.276410e-02
8.074999999999293e-01	8.075000e-01	6.284165e-02
8.075999999999293e-01	8.076000e-01	6.291924e-02
8.076999999999293e-01	8.077000e-01	6.299690e-02
8.077999999999292e-01	8.078000e-01	6.307460e-02
8.078999999999292e-01	8.079000e-01	6.315237e-02
8.079999999999292e-01	8.080000e-01	6.323018e-02
8.080999999999292e-01	8.081000e-01	6.330805e-02
8.081999999999292e-01	8.082000e-01	6.338597e-02
8.082999999999292e-01	8.083000e-01	6.346394e-02
8.083999999999292e-01	8.084000e-01	6.354197e-02
8.084999999999292e-01	8.085000e-01	6.362005e-02
8.085999999999292e-01	8.086000e-01	6.369819e-02
8.086999999999291e-01	8.087000e-01	6.377637e-02
8.087999999999291e-01	8.088000e-01	6.385461e-02
8.088999999999291e-01	8.089000e-01	6.393291e-02
8.089999999999291e-01	8.090000e-01	6.401126e-02
8.090999999999291e-01	8.091000e-01	6.408966e-02
8.091999999999291e-01	8.092000e-01	6.416811e-02
8.092999999999291e-01	8.093000e-01	6.424662e-02
8.093999999999291e-01	8.094000e-01	6.432518e-02
8.094999999999291e-01	8.095000e-01	6.440379e-02
8.095999999999290e-01	8.096000e-01	6.448246e-02
8.096999999999290e-01	8.097000e-01	6.456118e-02
8.097999999999290e-01	8.098000e-01	6.463996e-02
8.098999999999290e-01	8.099000e-01	6.471878e-02
8.099999999999290e-01	8.100000e-01	6.479766e-02
8.100999999999290e-01	8.101000e-01	6.487659e-02
8.101999999999290e-01	8.102000e-01	6.495558e-02
8.102999999999290e-01	8.103000e-01	6.503461e-02
8.103999999999290e-01	8.104000e-01	6.511371e-02
8.104999999999289e-01	8.105000e-01	6.519285e-02
8.105999999999289e-01	8.106000e-01	6.527205e-02
8.106999999999289e-01	8.107000e-01	6.535130e-02
8.107999999999289e-01	8.108000e-01	6.543060e-02
8.108999999999289e-01	8.109000e-01	6.550995e-02
8.109999999999289e-01	8.110000e-01	6.558936e-02
8.110999999999289e-01	8.111000e-01	6.566882e-02
8.111999999999289e-01	8.112000e-01	6.574834e-02
8.112999999999289e-01	8.113000e-01	6.582791e-02
8.113999999999288e-01	8.114000e-01	6.590752e-02
8.114999999999288e-01	8.115000e-01	6.598719e-02
8.115999999999288e-01	8.116000e-01	6.606692e-02
8.116999999999288e-01	8.117000e-01	6.614670e-02
8.117999999999288e-01	8.118000e-01	6.622653e-02
8.118999999999288e-01	8.119000e-01	6.630641e-02
8.119999999999288e-01	8.120000e-01	6.638635e-02
8.120999999999288e-01	8.121000e-01	6.646633e-02
8.121999999999288e-01	8.122000e-01	6.654637e-02
8.122999999999287e-01	8.123000e-01	6.662647e-02
8.123999999999287e-01	8.124000e-01	6.670661e-02
8.124999999999287e-01	8.125000e-01	6.678681e-02
8.125999999999287e-01	8.126000e-01	6.686706e-02
8.126999999999287e-01	8.127000e-01	6.694736e-02
8.127999999999287e-01	8.128000e-01	6.702772e-02
8.128999999999287e-01	8.129000e-01	6.710812e-02
8.129999999999287e-01	8.130000e-01	6.718858e-02
8.130999999999287e-01	8.131000e-01	6.726910e-02
8.131999999999286e-01	8.132000e-01	6.734966e-02
8.132999999999286e-01	8.133000e-01	6.743028e-02
8.133999999999286e-01	8.134000e-01	6.751095e-02
8.134999999999286e-01	8.135000e-01	6.759167e-02
8.135999999999286e-01	8.136000e-01	6.767245e-02
8.136999999999286e-01	8.137000e-01	6.775327e-02
8.137999999999286e-01	8.138000e-01	6.783415e-02
8.138999999999286e-01	8.139000e-01	6.791507e-02
8.139999999999286e-01	8.140000e-01	6.799606e-02
8.140999999999285e-01	8.141000e-01	6.807709e-02
8.141999999999285e-01	8.142000e-01	6.815818e-02
8.142999999999285e-01	8.143000e-01	6.823932e-02
8.143999999999285e-01	8.144000e-01	6.832051e-02
8.144999999999285e-01	8.145000e-01	6.840175e-02
8.145999999999285e-01	8.146000e-01	6.848305e-02
8.146999999999285e-01	8.147000e-01	6.856439e-02
8.147999999999285e-01	8.148000e-01	6.864579e-02
8.148999999999285e-01	8.149000e-01	6.872724e-02
8.149999999999284e-01	8.150000e-01	6.880874e-02
8.150999999999284e-01	8.151000e-01	6.889030e-02
8.151999999999284e-01	8.152000e-01	6.897190e-02
